Geneid	gene_name	log2fc	p.value	fdr	significant
ENSG00000165443	PHYHIPL	-0.33042509987444246	0.5645678896819684	0.683918172035201	non-significant
ENSG00000166947	EPB42	0.22779244857042807	0.5645678896819684	0.683918172035201	non-significant
ENSG00000167468	GPX4	-0.37530624047524114	0.5645678896819684	0.683918172035201	non-significant
ENSG00000169840	GSX1	-0.3627317883777247	0.5645678896819684	0.683918172035201	non-significant
ENSG00000170011	MYRIP	-0.04564068756713195	0.5645678896819684	0.683918172035201	non-significant
ENSG00000170054	SERPINA9	0.9381981133007213	0.5645678896819684	0.683918172035201	non-significant
ENSG00000170852	KBTBD2	-0.2626221173821596	0.5645678896819684	0.683918172035201	non-significant
ENSG00000171097	CCBL1	-0.07635599520315872	0.5645678896819684	0.683918172035201	non-significant
ENSG00000171806	METTL18	0.2584163075750514	0.5645678896819684	0.683918172035201	non-significant
ENSG00000172489	OR5T3	-0.40930510717582164	0.5645678896819684	0.683918172035201	non-significant
ENSG00000173080	RXFP4	-1.0214358912678114	0.5645678896819684	0.683918172035201	non-significant
ENSG00000174442	ZWILCH	0.9669200079210127	0.5645678896819684	0.683918172035201	non-significant
ENSG00000177076	ACER2	0.2513343748561755	0.5645678896819684	0.683918172035201	non-significant
ENSG00000177842	ZNF620	-1.4432424578309189	0.5645678896819684	0.683918172035201	non-significant
ENSG00000178996	SNX18	1.4643439112426704	0.5645678896819684	0.683918172035201	non-significant
ENSG00000182621	PLCB1	-0.07538504628590352	0.5645678896819684	0.683918172035201	non-significant
ENSG00000182870	GALNT9	0.7602983572878769	0.5645678896819684	0.683918172035201	non-significant
ENSG00000183248	CTD-3193O13.9	-0.19271674708096595	0.5645678896819684	0.683918172035201	non-significant
ENSG00000183735	TBK1	-0.7936187361821161	0.5645678896819684	0.683918172035201	non-significant
ENSG00000184154	LRTOMT	1.1707821007449517	0.5645678896819684	0.683918172035201	non-significant
ENSG00000184402	SS18L1	1.3580064982398283	0.5645678896819684	0.683918172035201	non-significant
ENSG00000187017	ESPN	0.724420321069742	0.5645678896819684	0.683918172035201	non-significant
ENSG00000188613	NANOS1	-0.1485210454747955	0.5645678896819684	0.683918172035201	non-significant
ENSG00000188803	SHISA6	0.823907495458791	0.5645678896819684	0.683918172035201	non-significant
ENSG00000196187	TMEM63A	-0.21052742685008727	0.5645678896819684	0.683918172035201	non-significant
ENSG00000196189	SEMA4A	0.030576957457660793	0.5645678896819684	0.683918172035201	non-significant
ENSG00000197444	OGDHL	-0.17607573999107876	0.5645678896819684	0.683918172035201	non-significant
ENSG00000198205	ZXDA	0.6748212703991588	0.5645678896819684	0.683918172035201	non-significant
ENSG00000205301	RP11-542P2.1	0.4199941506363723	0.5645678896819684	0.683918172035201	non-significant
ENSG00000214253	FIS1	-0.6461892708022346	0.5645678896819684	0.683918172035201	non-significant
ENSG00000222014	RAB6C	0.05103766249066007	0.5645678896819684	0.683918172035201	non-significant
ENSG00000241128	OR14A2	0.176103933341756	0.5645678896819684	0.683918172035201	non-significant
ENSG00000243489	KRTAP10-11	0.6168745066937679	0.5645678896819684	0.683918172035201	non-significant
ENSG00000244122	UGT1A7	-0.10870314667978372	0.5645678896819684	0.683918172035201	non-significant
ENSG00000249715	FER1L5	-0.3159601959786464	0.5645678896819684	0.683918172035201	non-significant
ENSG00000253293	HOXA10	0.016973771597922422	0.5645678896819684	0.683918172035201	non-significant
ENSG00000255837	TAS2R20	0.03048251933540843	0.5645678896819684	0.683918172035201	non-significant
ENSG00000114988	LMAN2L	0.5772700626860906	0.570875736084111	0.6912902053386126	non-significant
ENSG00000120690	ELF1	-0.42182200422264826	0.570875736084111	0.6912902053386126	non-significant
ENSG00000127152	BCL11B	-0.047415148046612884	0.570875736084111	0.6912902053386126	non-significant
ENSG00000135722	FBXL8	0.06886228930560559	0.570875736084111	0.6912902053386126	non-significant
ENSG00000197576	HOXA4	-0.0460223611939876	0.570875736084111	0.6912902053386126	non-significant
ENSG00000243660	ZNF487	-0.031205866982162222	0.570875736084111	0.6912902053386126	non-significant
ENSG00000064763	FAR2	-0.7159932086512835	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000072133	RPS6KA6	-0.19710537977600062	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000074356	C17orf85	-0.10278923560790991	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000089876	DHX32	-0.17914013563141437	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000091879	ANGPT2	0.5979722437208308	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000092529	CAPN3	1.1241394545509844	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000100644	HIF1A	-0.09767880608810539	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000100744	GSKIP	-0.4720655298966028	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000101843	PSMD10	0.4107973304283544	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000101945	SUV39H1	0.6159837636380712	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000101977	MCF2	0.6336724812516544	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000102172	SMS	0.6856899706498825	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000104635	SLC39A14	1.5517304316550422	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000105376	ICAM5	-0.1651814470668949	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000106565	TMEM176B	0.8178859220105398	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000107745	MICU1	1.5305631261545045	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000108679	LGALS3BP	0.5853876033200889	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000109790	KLHL5	-0.2956214782703888	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000111262	KCNA1	1.0485618070515397	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000111897	SERINC1	-0.021875249386983063	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000112578	BYSL	-2.8259167158283063	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000115380	EFEMP1	0.0884605783732395	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000116151	MORN1	0.6600114959359158	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000116981	NT5C1A	1.3933806811392635	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000120952	PRAMEF2	0.12445494754697059	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000124721	DNAH8	1.7327933622640497	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000125966	MMP24	0.5916554594773715	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000127191	TRAF2	1.0748713076288328	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000127530	OR7C1	0.06938707007624	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000132522	GPS2	0.09480515218928046	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000132740	IGHMBP2	1.3175598896734873	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000132972	RNF17	0.6874928769885961	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000133805	AMPD3	0.8526634646562024	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000134815	DHX34	0.37282299258850626	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000137221	TJAP1	0.49401653151439867	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000138303	ASCC1	0.011880197378601576	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000142082	SIRT3	0.27349314464581365	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000142192	APP	-1.1361524883573546	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000142910	TINAGL1	1.4095669242888997	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000143889	HNRNPLL	0.86495758891373975	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000147164	SNX12	-0.31588656668170007	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000149972	CNTN5	-0.588780433073128	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000150625	GPM6A	1.1398584999615142	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000152082	MZT2B	0.02521902707231457	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000156194	PPEF2	1.4345564943420572	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000160951	PTGER1	-0.07286874739589108	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000162670	BRINP3	-1.4549415582323906	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000164081	TEX264	0.9804393061527273	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000165406	MARCH8	0.5571089359972123	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000166002	SMCO4	-0.08298789953160496	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000166037	CEP57	-0.22308038349745046	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000166455	C16orf46	0.07143496352535864	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000169208	OR10G3	-0.6319378135591563	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000169490	TM2D2	1.5989205231725845	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000169509	CRCT1	0.477669024668013	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000169554	ZEB2	-0.43030866495682085	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000170255	MRGPRX1	0.19661396535148834	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000170500	LONRF2	1.0940833050836463	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000171180	OR2M4	0.9527116631787638	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000171564	FGB	-0.05070702377909149	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000172155	LCE1D	-0.48897191674147544	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000172794	RAB37	0.13472393321784404	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000174705	SH3PXD2B	0.366848548388983	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000174720	LARP7	-0.09820429076787476	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000175894	TSPEAR	0.05802712888419902	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000176692	FOXC2	0.7920057407701907	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000177683	THAP5	0.25975456997474966	0.5772164270374328	0.6954041313533971	non-significant
ENSG00000184208	C22orf46	-1.395865808181077	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000184371	CSF1	-0.1842871872459387	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000186074	CD300LF	0.38349642702633785	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000187097	ENTPD5	-0.7261995589816401	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000188993	LRRC66	0.01811513594016182	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000197442	MAP3K5	0.2948178090871835	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000198551	ZNF627	0.5320455153703458	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000204178	TMEM57	0.93279031672198	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000204427	ABHD16A	0.6493962255615604	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000212659	KRTAP9-6	0.5819775153935067	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000253457	SMIM18	0.7619077466616005	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000259207	ITGB3	0.07349959953438544	0.5772174821669022	0.6954041313533971	non-significant
ENSG00000049768	FOXP3	0.07184508376830365	0.583591691029415	0.7026297845535797	non-significant
ENSG00000103966	EHD4	-0.03694681072279457	0.583591691029415	0.7026297845535797	non-significant
ENSG00000120616	EPC1	-0.05784741293343296	0.583591691029415	0.7026297845535797	non-significant
ENSG00000124216	SNAI1	0.22242163195480524	0.583591691029415	0.7026297845535797	non-significant
ENSG00000143153	ATP1B1	0.11931583104614747	0.583591691029415	0.7026297845535797	non-significant
ENSG00000160789	LMNA	0.8025710292675091	0.583591691029415	0.7026297845535797	non-significant
ENSG00000170959	DCDC1	-0.396760470764285	0.583591691029415	0.7026297845535797	non-significant
ENSG00000173976	RAX2	0.7013142879971427	0.583591691029415	0.7026297845535797	non-significant
ENSG00000178591	DEFB125	-0.40317633621982046	0.583591691029415	0.7026297845535797	non-significant
ENSG00000226288	OR52I2	0.5760071151544972	0.583591691029415	0.7026297845535797	non-significant
ENSG00000006611	USH1C	-0.0858641016094972	0.5899990280915446	0.706514464163535	non-significant
ENSG00000012963	UBR7	-0.11292218495580227	0.5899990280915446	0.706514464163535	non-significant
ENSG00000066455	GOLGA5	0.5162884357936539	0.5899990280915446	0.706514464163535	non-significant
ENSG00000072274	TFRC	0.2798269937376533	0.5899990280915446	0.706514464163535	non-significant
ENSG00000075234	TTC38	1.5545261457843482	0.5899990280915446	0.706514464163535	non-significant
ENSG00000078177	N4BP2	-1.5592159488043094	0.5899990280915446	0.706514464163535	non-significant
ENSG00000083223	ZCCHC6	-1.8865625640120713	0.5899990280915446	0.706514464163535	non-significant
ENSG00000084453	SLCO1A2	0.5328331994121585	0.5899990280915446	0.706514464163535	non-significant
ENSG00000099875	MKNK2	0.7504836564168536	0.5899990280915446	0.706514464163535	non-significant
ENSG00000101856	PGRMC1	-0.14096877676727107	0.5899990280915446	0.706514464163535	non-significant
ENSG00000102043	MTMR8	-0.2526960191396798	0.5899990280915446	0.706514464163535	non-significant
ENSG00000103023	PRSS54	-0.2196901843993236	0.5899990280915446	0.706514464163535	non-significant
ENSG00000104848	KCNA7	1.012424624956611	0.5899990280915446	0.706514464163535	non-significant
ENSG00000105835	NAMPT	-0.14240790186066316	0.5899990280915446	0.706514464163535	non-significant
ENSG00000105894	PTN	0.5532479034581353	0.5899990280915446	0.706514464163535	non-significant
ENSG00000106952	TNFSF8	0.4010234361696261	0.5899990280915446	0.706514464163535	non-significant
ENSG00000108932	SLC16A6	0.7780624564241232	0.5899990280915446	0.706514464163535	non-significant
ENSG00000109163	GNRHR	0.06341739188654275	0.5899990280915446	0.706514464163535	non-significant
ENSG00000111269	CREBL2	-0.27227004065271254	0.5899990280915446	0.706514464163535	non-significant
ENSG00000111537	IFNG	-1.2521860509766305	0.5899990280915446	0.706514464163535	non-significant
ENSG00000113805	CNTN3	-0.27640225683024405	0.5899990280915446	0.706514464163535	non-significant
ENSG00000117298	ECE1	0.6877260988137679	0.5899990280915446	0.706514464163535	non-significant
ENSG00000117523	PRRC2C	-0.7008673700395432	0.5899990280915446	0.706514464163535	non-significant
ENSG00000117791	MARC2	0.5681481508220103	0.5899990280915446	0.706514464163535	non-significant
ENSG00000119321	FKBP15	0.7165436375149514	0.5899990280915446	0.706514464163535	non-significant
ENSG00000119403	PHF19	0.3113495245914486	0.5899990280915446	0.706514464163535	non-significant
ENSG00000120659	TNFSF11	0.545452002593009	0.5899990280915446	0.706514464163535	non-significant
ENSG00000121211	MND1	0.11455320972449512	0.5899990280915446	0.706514464163535	non-significant
ENSG00000124260	MAGEA10	0.002672033216214971	0.5899990280915446	0.706514464163535	non-significant
ENSG00000125954	CHURC1-FNTB	0.7581837209173654	0.5899990280915446	0.706514464163535	non-significant
ENSG00000130950	NUTM2F	-0.3596956469169093	0.5899990280915446	0.706514464163535	non-significant
ENSG00000132196	HSD17B7	0.2533600399418168	0.5899990280915446	0.706514464163535	non-significant
ENSG00000133985	TTC9	0.057791287381303964	0.5899990280915446	0.706514464163535	non-significant
ENSG00000135093	USP30	0.7327565430359771	0.5899990280915446	0.706514464163535	non-significant
ENSG00000135535	CD164	0.12350823615406327	0.5899990280915446	0.706514464163535	non-significant
ENSG00000136574	GATA4	0.04091107380396928	0.5899990280915446	0.706514464163535	non-significant
ENSG00000137274	BPHL	0.27496628726013084	0.5899990280915446	0.706514464163535	non-significant
ENSG00000137843	PAK6	-0.7100808921884642	0.5899990280915446	0.706514464163535	non-significant
ENSG00000138964	PARVG	0.7015088863910581	0.5899990280915446	0.706514464163535	non-significant
ENSG00000140299	BNIP2	-0.006227138639260684	0.5899990280915446	0.706514464163535	non-significant
ENSG00000143033	MTF2	-0.2574489951552139	0.5899990280915446	0.706514464163535	non-significant
ENSG00000144362	PHOSPHO2	-0.13076696043198816	0.5899990280915446	0.706514464163535	non-significant
